#,Title,Company,URL,Location,State,Salary
384,National Business Director,nan,https://www.indeed.com/viewjob?jk=3ef97e9f9b80e07d,"Philadelphia, PA, US",PA,N/A
385,"Sr. Manager/Associate Director, Global Recruitment Marketing",nan,https://www.indeed.com/viewjob?jk=bb80e871eb40e0de,"Newtown, PA, US",PA,N/A
386,"Sr. Director, Strategic Execution",nan,https://www.indeed.com/viewjob?jk=1a3b065f19828a03,"Newtown, PA, US",PA,"$148,410"
387,Pharmaceutical Sales Representative,nan,https://www.indeed.com/viewjob?jk=23bcabf63696abf6,"Exton, PA, US",PA,N/A
388,Oncology Sales Specialist,nan,https://www.indeed.com/viewjob?jk=45bc5273f3bcb96e,"Trenton, NJ, US",NJ,$200k
389,Managing Director Commercial Advisory,nan,https://www.indeed.com/viewjob?jk=f5f8327e457bebe0,"Philadelphia, PA, US",PA,$3
390,Oncology Sales Specialist,nan,https://www.indeed.com/viewjob?jk=e543619dda612701,"Philadelphia, PA, US",PA,$200k
391,Pharmaceutical Sales Representative,nan,https://www.indeed.com/viewjob?jk=34d228f3c5427e7a,"Princeton, NJ, US",NJ,"$60,000k"
392,Sr. Director - Human Resources,nan,https://www.indeed.com/viewjob?jk=90c8f3cdb9b67653,"Branchburg, NJ, US",NJ,"$169,500"
393,Facilities Coordinator,CBRE,https://www.indeed.com/viewjob?jk=407a9d87c0dad55c,"Philadelphia, PA, US",PA,N/A
394,Milroyal Assembler,Ingersoll-Rand,https://www.indeed.com/viewjob?jk=f98b78d33d2e434e,"Ivyland, PA, US",PA,N/A
395,"Director, Pipeline Project Manager",GSK,https://www.indeed.com/viewjob?jk=41ccd3b6a70273d2,"Collegeville, PA, US",PA,N/A
396,Microbiologist,Quantus Inc,https://www.indeed.com/viewjob?jk=ccfca066dbe12c58,"Philadelphia, PA, US",PA,N/A
397,Product Manager,Biolyst Scientific,https://www.indeed.com/viewjob?jk=eb738f8c08619019,"Morgantown, PA, US",PA,N/A
398,Product Manager,Biolyst Scientific,https://www.indeed.com/viewjob?jk=5196d59d4de98add,"Morgantown, PA, US",PA,N/A
399,"Senior Data Scientist, Data Management",ICON plc,https://www.indeed.com/viewjob?jk=6f0bf75b9aa9f0a0,"Blue Bell, PA, US",PA,N/A
400,Senior Event Manager,Impact XM,https://www.indeed.com/viewjob?jk=a848edc27536e4fe,"Dayton, NJ, US",NJ,N/A
401,Forsyth Health Sales Leader,The Cigna Group,https://www.indeed.com/viewjob?jk=55778a62aadf42ec,"Philadelphia, PA, US",PA,N/A
402,Senior Key Channel Executive,Beckman Coulter Diagnostics,https://www.indeed.com/viewjob?jk=04e70f99b3e671d7,"Philadelphia, PA, US",PA,"$100,000"
403,Calibration and Instrumentation Technician,PROCONEX,https://www.indeed.com/viewjob?jk=ad809abdfdd45af5,"Royersford, PA, US",PA,N/A
404,"Sales, Associate Account Manager - Diagnostic Imaging (Philadelphia, Baltimore, Washington DC)",Philips,https://www.indeed.com/viewjob?jk=75916dc2417a7601,"Philadelphia, PA, US",PA,"$75,000"
405,Clinical Training Program Field Specialist - South Central,Organon Pharmaceuticals,https://www.indeed.com/viewjob?jk=12621945c5f339a4,"Plymouth Meeting, PA, US",PA,$6
406,Business Process Design & Presales Solutions Consultant,Ricoh,https://www.indeed.com/viewjob?jk=dbf086768ef2a60a,"Philadelphia, PA, US",PA,N/A
407,"Manager, Trial Delivery Manager",Johnson & Johnson,https://www.indeed.com/viewjob?jk=9a3148ca1788c1c5,"Spring House, PA, US",PA,N/A
408,HOUSEKEEPER (PART TIME),ESFM,https://www.indeed.com/viewjob?jk=bd7697ee60136f35,"West Chester, PA, US",PA,$15
409,Key Account Manager,nan,https://www.indeed.com/viewjob?jk=a0f8492b27a49f69,"Delaware, NJ, US",NJ,"$160,000"
410,Manager/Senior Manager - Decision Science (1235),AXTRIA,https://www.indeed.com/viewjob?jk=cb46938301431698,"Berkeley Heights, NJ, US",NJ,"$119,500"
411,Associate Director - IC & Commercial Excellence,AXTRIA,https://www.indeed.com/viewjob?jk=5914357c7e0176d8,"Berkeley Heights, NJ, US",NJ,"$131,200"
412,Technology/Cloud Marketing Development Lead,Accenture,https://www.indeed.com/viewjob?jk=3d66b5a4c965f3ef,"Morristown, NJ, US",NJ,"$73,800"
413,MAILROOM CLERK (TEMPORARY),ESFM,https://www.indeed.com/viewjob?jk=30dfe81d5574b67d,"Raritan, NJ, US",NJ,$16
414,Senior Environmental Health & Safety Consultant,Triumvirate Environmental,https://www.indeed.com/viewjob?jk=e0f151172a779877,"Florham Park, NJ, US",NJ,N/A
415,Quality Specialist,IFC Solutions,https://www.indeed.com/viewjob?jk=ffd9d855e8808844,"Linden, NJ, US",NJ,$26
416,"Sr. Manager/Associate Director, Global Recruitment Marketing",nan,https://www.indeed.com/viewjob?jk=931f07e7e83e4620,"Bridgewater, NJ, US",NJ,N/A
417,"Exec Director, Cloud Ops and Infrastructure",nan,https://www.indeed.com/viewjob?jk=72c9e329db436f4d,"Bridgewater, NJ, US",NJ,N/A
418,"Sr. Director, Strategic Execution",nan,https://www.indeed.com/viewjob?jk=1bf5f95d87bfe5c7,"Bridgewater, NJ, US",NJ,"$148,410"
419,"Executive Director, Business Development - Core",nan,https://www.indeed.com/viewjob?jk=d23d0ac58cefd144,"Bridgewater, NJ, US",NJ,N/A
420,Associate Consultant - R&D Advisory - US,nan,https://www.indeed.com/viewjob?jk=a123ad5e05e2854f,"Bridgewater, NJ, US",NJ,"$89,000"
421,Veeva Solution Architect-5,Realign,https://www.indeed.com/viewjob?jk=495894b163c5121e,"Raritan, NJ, US",NJ,N/A
422,Regional Sales Manager,CSL,https://www.indeed.com/viewjob?jk=8b62117e647e8f17,"Summit, NJ, US",NJ,"$160,000"
423,"Director, Global Strategy",Zoetis,https://www.indeed.com/viewjob?jk=125cd7c5d89c8d90,"Parsippany-Troy Hills, NJ, US",NJ,"$185,000"
424,Supply Chain Intern,AIT Worldwide Logistics,https://www.indeed.com/viewjob?jk=54515b3961bdbbdc,"Secaucus, NJ, US",NJ,$20
425,Forsyth Health Sales Leader,The Cigna Group,https://www.indeed.com/viewjob?jk=dfd68a4170fa32e4,"Morris Plains, NJ, US",NJ,N/A
426,Field Clinical Specialist,InspireMD,https://www.indeed.com/viewjob?jk=dae766fe3fcb52f0,"Morristown, NJ, US",NJ,N/A
427,JANITOR (PART TIME),ESFM,https://www.indeed.com/viewjob?jk=c6153b49280f37c2,"Somerset, NJ, US",NJ,$18
428,Legal Assistant / Legal Administrative Assistant (Life Sciences),"Frier & Levitt, LLC",https://www.indeed.com/viewjob?jk=3d474e811dc76218,"Montville, NJ, US",NJ,N/A
429,Director Global Market Access & Reimbursement – Precision Medicine,Merck,https://www.indeed.com/viewjob?jk=a50e8a7265dc5f9a,"Rahway, NJ, US",NJ,"$190,800"
430,Programmatic Activation Specialist - IQVIA Digital (Remote),IQVIA,https://www.indeed.com/viewjob?jk=242e901bee42ecea,"Wayne, NJ, US",NJ,"$49,500"
431,"Associate, In-Process QA, MG/PG",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=5cf4f7fe190eaf2c,"North Brunswick, NJ, US",NJ,N/A
432,Data Product Manager,Zoetis,https://www.indeed.com/viewjob?jk=cb2cc57330661691,"Parsippany-Troy Hills, NJ, US",NJ,"$105,000"
433,Service Desk/ServiceNow Solutions Architect*,Accenture,https://www.indeed.com/viewjob?jk=d2a4200fbe8ff454,"Morristown, NJ, US",NJ,"$73,800"
434,JDE & Infor Solutions Architect*,Accenture,https://www.indeed.com/viewjob?jk=f11474d33789e41e,"Morristown, NJ, US",NJ,"$73,800"
435,Data Analytics/AI - Solutions Architect*,Accenture,https://www.indeed.com/viewjob?jk=f3629b8e8c006e54,"Morristown, NJ, US",NJ,"$73,800"
436,Oracle Hyperion/Fusion Solutions Architect *,Accenture,https://www.indeed.com/viewjob?jk=c4748b5e3766d35e,"Morristown, NJ, US",NJ,"$73,800"
437,"Technology Strategy Manager/Sr Manager, Products Industry",Accenture,https://www.indeed.com/viewjob?jk=a47533de389c26fd,"Morristown, NJ, US",NJ,"$122,700"
438,IBM iSeries Solutions Architect*,Accenture,https://www.indeed.com/viewjob?jk=2de6197fd8e33717,"Morristown, NJ, US",NJ,"$73,800"
439,ServiceNow ITSM Solutions Arch*,Accenture,https://www.indeed.com/viewjob?jk=d89c03146c02c42c,"Morristown, NJ, US",NJ,"$73,800"
440,Network and Security Services Solutions Architect*,Accenture,https://www.indeed.com/viewjob?jk=a960d5627ec4d638,"Morristown, NJ, US",NJ,"$73,800"
441,AWS Modernization Solutions Architect*,Accenture,https://www.indeed.com/viewjob?jk=de1be658b9073c90,"Morristown, NJ, US",NJ,"$73,800"
442,"Associate, In-Process QA, MG/PG",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=4ba76dfbaa1ae35a,"North Brunswick, NJ, US",NJ,N/A
443,EG- Health Information Specialist I,Datavant,https://www.indeed.com/viewjob?jk=e3e71081448fa715,"Englewood, NJ, US",NJ,N/A
444,Nurse Educator (1099 Independent Contractor),AssistRx,https://www.indeed.com/viewjob?jk=d977cc2b277be333,"Trenton, NJ, US",NJ,$160
445,Regulatory Affairs Senior Manager,Katalyst Healthcares & Life Sciences,https://www.indeed.com/viewjob?jk=c9a3edf95a19c525,"Madison, NJ, US",NJ,N/A
446,Sales Director - Eurofins Built Environment Testing East,Eurofins,https://www.indeed.com/viewjob?jk=918a3210f9b1ee46,"Mount Laurel, NJ, US",NJ,N/A
447,Middle School Science Teacher (Leave Replacement),The Pennington School,https://www.indeed.com/viewjob?jk=27b6a98ca438bd8c,"Pennington, NJ, US",NJ,"$4,000"
448,"VP, Global Sales Intelligence",Information Technology Senior Management Forum,https://www.indeed.com/viewjob?jk=a89462766ded2370,"Franklin Lakes, NJ, US",NJ,N/A
449,"Senior Director, Global Sales Training",BD,https://www.indeed.com/viewjob?jk=8d35a8ff1be03f5b,"Franklin Lakes, NJ, US",NJ,N/A
450,"VP, Global Sales Intelligence",BD,https://www.indeed.com/viewjob?jk=376264c9b2217740,"Franklin Lakes, NJ, US",NJ,N/A
451,Sr. Product Manager (CA),Getinge,https://www.indeed.com/viewjob?jk=89372928ca13d238,"Wayne, NJ, US",NJ,"$175,000"
452,Sales Account Executive-CDMO Analytical Outsourcing,Pace Analytical Services LLC,https://www.indeed.com/viewjob?jk=fb981c6fb2abeb34,"Lebanon, NJ, US",NJ,"$110,00"
453,"Senior Quality Engineer, Quality Operations (Wayne, NJ)",Getinge,https://www.indeed.com/viewjob?jk=0281fa098cae5e69,"Wayne, NJ, US",NJ,$112k
454,Medical Services Assistant (Multiple Vacancies),Rutgers University,https://www.indeed.com/viewjob?jk=7efa1965f5a3989c,"New Brunswick, NJ, US",NJ,N/A
455,Billing Tech/Precert,Rutgers University,https://www.indeed.com/viewjob?jk=83550fc830907bba,"New Brunswick, NJ, US",NJ,N/A
456,Data Scientist,Johnson & Johnson,https://www.indeed.com/viewjob?jk=12ad612547ed0d28,"New Brunswick, NJ, US",NJ,"$89,000"
457,Dental Assistant II,Rutgers University,https://www.indeed.com/viewjob?jk=38f59b829ebdf548,"Newark, NJ, US",NJ,N/A
458,Athletic Trainer,Rutgers University,https://www.indeed.com/viewjob?jk=21b67638b0a7f1eb,"New Brunswick, NJ, US",NJ,N/A
459,Postdoctoral Associate,Rutgers University,https://www.indeed.com/viewjob?jk=8ebda4a16ef3d4f4,"Newark, NJ, US",NJ,N/A
460,Head Clerk,Rutgers University,https://www.indeed.com/viewjob?jk=41dd203feb729af1,"Newark, NJ, US",NJ,N/A
461,Temporary Research Assistant (2) Vacancies,Rutgers University,https://www.indeed.com/viewjob?jk=0978dcd03f766abb,"Piscataway, NJ, US",NJ,$18
462,Central Sterile Tech I,Rutgers University,https://www.indeed.com/viewjob?jk=7544bae150421eba,"Newark, NJ, US",NJ,N/A
463,Medical Assistant (Multiple Vacancies),Rutgers University,https://www.indeed.com/viewjob?jk=e1c53ad5b0ab6b81,"New Brunswick, NJ, US",NJ,N/A
464,Postdoctoral Associate,Rutgers University,https://www.indeed.com/viewjob?jk=f8c943777cef45e4,"New Brunswick, NJ, US",NJ,"$63,968"
465,Research Associate III,Rutgers University,https://www.indeed.com/viewjob?jk=9d8c8a9608c5dc06,"Newark, NJ, US",NJ,"$51,169"
466,Patient Navigator,Rutgers University,https://www.indeed.com/viewjob?jk=cc300019ee41e7dd,"New Brunswick, NJ, US",NJ,"$65,00"
467,"Hematology/Oncology, Rutgers Cancer Institute at University Hospital",Rutgers University,https://www.indeed.com/viewjob?jk=a476dd88d9d84a39,"Newark, NJ, US",NJ,"$269,922"
468,Secretary III,Rutgers University,https://www.indeed.com/viewjob?jk=543737429adb06bd,"Northfield, NJ, US",NJ,N/A
469,"Senior Medical Director, Immunology Clinical Development",AbbVie,https://www.indeed.com/viewjob?jk=80b6a1759a746635,"Florham Park, NJ, US",NJ,N/A
470,"Senior Scientist, Multispecific Antibody Engineering (Oncology)",AbbVie,https://www.indeed.com/viewjob?jk=c469c9a0ac4261ed,"Worcester, MA, US",MA,N/A
471,"Engineer, Technology II",AbbVie,https://www.indeed.com/viewjob?jk=08d2b90d2977b7d1,"Worcester, MA, US",MA,"$158,974/yr"
472,"Senior Medical Director, Immunology Clinical Development",AbbVie,https://www.indeed.com/viewjob?jk=ee594c47f4bd209c,"Cambridge, MA, US",MA,N/A
473,"Scientist Development Rotational Program ( SDP)Associate, Scientist II",AbbVie,https://www.indeed.com/viewjob?jk=bede91e9efb5cc96,"Worcester, MA, US",MA,N/A
474,"Senior Applied AI Scientist, Translational AI Lab (TRAIL)",Genentech,https://www.indeed.com/viewjob?jk=0ef70854dd73392d,"New York, NY, US",NY,"$141,300"
475,BioNTech-Health Economics and Outcomes Research (HEOR) Postdoctoral Research Fellow,Northeastern University,https://www.indeed.com/viewjob?jk=dbef87531ffa4a2c,"Boston, MA, US",MA,"$59,425"
476,Senior Principal DSX Data Scientist,Genentech,https://www.indeed.com/viewjob?jk=a971fa156209df5c,"Boston, MA, US",MA,"$189,400"
477,Senior Principal DSX Data Scientist,Genentech,https://www.indeed.com/viewjob?jk=15b958a2beaf45a6,"Boston, MA, US",MA,"$189,400"
478,"Senior Director, Global Program Team Lead",Alexion Pharmaceuticals,https://www.indeed.com/viewjob?jk=7d16d37a1006cdd4,"Boston, MA, US",MA,N/A
479,"Senior Specialist, Engineering (Onsite)",Merck,https://www.indeed.com/viewjob?jk=93d60767d24e5b81,"Rahway, NJ, US",NJ,"$117,000"
480,"Scientist, Analytical R&D",Merck,https://www.indeed.com/viewjob?jk=802f8afef42c38c8,"Rahway, NJ, US",NJ,"$87,300"
481,"Distinguished Scientist, Clinical Research, Thoracic Malignancies",Merck,https://www.indeed.com/viewjob?jk=c667b558d37e4850,"Rahway, NJ, US",NJ,"$310,900"
482,Associate Principal Scientist (Associate Director) - Outcomes Research - Hematology,Merck,https://www.indeed.com/viewjob?jk=eafb7d2e3f0256a5,"Rahway, NJ, US",NJ,"$153,800"
483,Associate Principal Scientist Statistical Programming - Late-Stage (Non-Oncology) (Hybrid),Merck,https://www.indeed.com/viewjob?jk=124862e9434dbe9c,"Rahway, NJ, US",NJ,"$142,400"
484,"Group Leader - Senior Director, Quantitative Pharmacology and Pharmacometrics (Hybrid or Remote)",Merck,https://www.indeed.com/viewjob?jk=b7861a09b067b42b,"Boston, MA, US",MA,"$210,400"
485,"Director, Clinical Research, Cardiovascular and Respiratory",Merck,https://www.indeed.com/viewjob?jk=82f38296bdbd8e4a,"Boston, MA, US",MA,"$255,800"
486,Senior Scientist – Downstream Vaccines and Advanced Biotechnologies Process R&D,Merck,https://www.indeed.com/viewjob?jk=d345f2eee98a33cb,"West Point, PA, US",PA,"$117,000"
487,"Senior Scientist, Epidemiology",Merck,https://www.indeed.com/viewjob?jk=0cb365a392f9f40c,"West Point, PA, US",PA,"$117,000"
488,"Associate Principal Scientist, Drug Metabolism & Pharmacokinetics",Merck,https://www.indeed.com/viewjob?jk=343f7cc9f52634c4,"West Point, PA, US",PA,"$142,400"
489,"Senior Scientist/Engineer, Medical Device and Combination Products, Analytical",Merck,https://www.indeed.com/viewjob?jk=ff85af193b5428d3,"West Point, PA, US",PA,"$117,000"
490,FSP -- Sr. Scientist -- Neutralizing Antibody Assays (NAb),Thermo Fisher Scientific,https://www.indeed.com/viewjob?jk=547d157ce2662d77,"Lawrenceville, NJ, US",NJ,"$79,100"
491,"Senior Director, RWE/Epi Scientist Internal Medicine - Migraine",Pfizer,https://www.indeed.com/viewjob?jk=47f87d704d54c20c,"New York, NY, US",NY,"$230,900"
492,"Manager, Platform Engineer",Pfizer,https://www.indeed.com/viewjob?jk=b8bf764141593fb8,"New York, NY, US",NY,"$99,200"
493,In Vivo Vaccine Research Scientist,Pfizer,https://www.indeed.com/viewjob?jk=d79f215b3134fab7,"Pearl River, NY, US",NY,"$79,400"
494,Clinical Scientist,Sanofi,https://www.indeed.com/viewjob?jk=55c202f3b92de019,"Morristown, NJ, US",NJ,N/A
495,Clinical Scientist,Sanofi,https://www.indeed.com/viewjob?jk=6fb937aa2267173f,"Cambridge, MA, US",MA,N/A
496,Senior Scientist - Lab Automation - Purification Process Development,Sanofi,https://www.indeed.com/viewjob?jk=a5877c021ab9d6b7,"Framingham, MA, US",MA,N/A
497,Associate Scientist,Sanofi,https://www.indeed.com/viewjob?jk=96064c3e91ec4946,"Framingham, MA, US",MA,N/A
498,Biorepository Center of Excellence (BCOE) Expert,Sanofi,https://www.indeed.com/viewjob?jk=be8e061493eeca7a,"Cambridge, MA, US",MA,N/A
499,"Product Manager, AI",Versant,https://www.indeed.com/viewjob?jk=bee1aae790bd7950,"Englewood Cliffs, NJ, US",NJ,"$130,000"
500,"Sr Data Scientist, Personalization",PayPal,https://www.indeed.com/viewjob?jk=ed338637ec726e2b,"New York, NY, US",NY,"$123,500"
501,"Senior Mechanical Design Engineer, Automation (Contract)",Vertex Pharmaceuticals,https://www.indeed.com/viewjob?jk=78487fbb96517fbc,"Boston, MA, US",MA,$75
502,Lead AI Engineer,Granite Telecommunications,https://www.indeed.com/viewjob?jk=0ba689a09f8637eb,"Quincy, MA, US",MA,$1
503,"Associate Director, Analytical AI Forecasting and Predictive Solutions",Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=9f669f2cca98599b,"Princeton, NJ, US",NJ,"$167,540"
504,Senior Scientist Stability,Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=704b148c3f8c2cdb,"New Brunswick, NJ, US",NJ,"$115,790"
505,"Senior Specialist, Cross Study Operations and Specimen Management Product",Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=7ac62e521576f1e2,"Princeton, NJ, US",NJ,N/A
506,Senior Scientist Stability,Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=0dd3ee8df84be51e,"Devens, MA, US",MA,"$115,790"
507,Senior Principal Software Engineer - R&D Tech,GSK,https://www.indeed.com/viewjob?jk=edab5b68f2550a32,"Collegeville, PA, US",PA,N/A
508,"Senior Director, Head of Data Governance & Compliance",GSK,https://www.indeed.com/viewjob?jk=c1e5e64a9955aa06,"Collegeville, PA, US",PA,N/A
509,"Senior Director, Head of Data Governance & Compliance",GSK,https://www.indeed.com/viewjob?jk=db69623eea3ec0cd,"Upper Providence, PA, US",PA,N/A
510,"Associate Scientist, Flow Cytometry",Regeneron,https://www.indeed.com/viewjob?jk=a9f3d015b1522f8b,"Tarrytown, NY, US",NY,"$70,300"
511,"Associate Scientist, Flow Cytometry",Regeneron,https://www.indeed.com/viewjob?jk=714f5dc8a60f1494,"Tarrytown, NY, US",NY,"$70,300"
512,"Associate Scientist - Genetic Medicines, In Vivo",Regeneron,https://www.indeed.com/viewjob?jk=afdc4206f9ba5886,"Tarrytown, NY, US",NY,"$70,300"
513,Associate Scientist - Immunology and Inflammation,Regeneron,https://www.indeed.com/viewjob?jk=bcc62853f4b035a2,"Tarrytown, NY, US",NY,"$93,900"
514,"Associate Scientist - Genetic Medicines, In Vivo",Regeneron,https://www.indeed.com/viewjob?jk=638687f9747d8e74,"Tarrytown, NY, US",NY,"$70,300"
515,Associate Scientist - Immunology and Inflammation,Regeneron,https://www.indeed.com/viewjob?jk=3dcfdba7c80a7284,"Tarrytown, NY, US",NY,"$93,900"
516,Associate Scientist-Biomolecular Interactions,Regeneron,https://www.indeed.com/viewjob?jk=453c6818bf5d11d2,"Tarrytown, NY, US",NY,"$93,900"
517,Associate Scientist-Biomolecular Interactions,Regeneron,https://www.indeed.com/viewjob?jk=9db8f28a2075fc18,"Tarrytown, NY, US",NY,"$93,900"
